gambar,kota,lokasi,nama_wisata,deskripsi,rating,ulasan,harga_asli,harga_diskon,cluster,label
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2000436049577/Carla-Spa-Kartika-Plaza-Baru-89bf3c95-1d88-4604-9207-ea4ededc350a.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Kuta, Kuta",Carla Spa Kartika Plaza Baru,"Lepaskan diri dari rutinitas dan hilangkan beban Anda di Carla Spa. Pilih dari beragam perawatan menenangkan seperti Shiatsu atau Pijat Punggung untuk menyegarkan tubuh dan pikiran Anda. Beristirahatlah dalam suasana yang tenang dan tenteram, serta nikmati waktu relaksasi Anda yang berharga",0.0,0 reviews,138000,120000,3,Spa dan Perawatan
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/5544153318162/Paket-Tour-Mendaki-Gunung-Batur-Dengan-Guide-%2528Private-Tour%2529-d2431102-f24c-414c-a40b-632273923de9.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Kintamani, Bangli",Paket Tour Mendaki Gunung Batur Dengan Guide (Private Tour),"Saksikan keindahan matahari terbit yang memukau dari puncak Gunung Batur! Ditemani pemandu lokal berpengalaman, Anda akan menikmati pendakian yang tak terlupakan menuju puncak gunung berapi aktif ini (1717 mdpl). Selain menikmati pemandangan matahari terbit sambil sarapan, Anda juga akan diajak mengelilingi kawah dan mengenali pasir vulkanik bekas letusan Gunung Batur. Sebagai pilihan tambahan setelah mendaki, Anda dapat bersantai di pemandian air panas alami Toya Devasya dengan pemandangan Danau Batur, serta mencoba Kopi Luwak dalam perjalanan kembali ke hotel Anda",0.0,0 reviews,950000,600000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/4670690260031/Ocean-Walker-Jet-Ski-Banana-Boat-Glass-Bottom-Pulau-Penyu-by-Bali-Best-Adventure-090e6ccb-b22e-4555-82fc-b19a1605b8dc.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Tanjung Benoa, Badung Regency","Ocean Walker,Jet Ski, Banana Boat, Glass Bottom, Pulau Penyu by Bali Best Adventure","Nikmati petualangan seru di Tanjung Benoa dengan paket lengkap dari Bali Best Adventure! Anda bisa mencoba Ocean Walker, berjalan-jalan unik di dasar laut dangkal dengan helm oksigen, memacu adrenalin dengan Jet Ski, bersenang-senang bersama rombongan naik Banana Boat, dan menjelajahi keindahan bawah laut tanpa menyelam dengan Glass Bottom Boat. Tak ketinggalan, Anda juga akan mengunjungi Pulau Penyu yang cantik dan mengagumkan. Staf profesional dan peralatan keamanan lengkap kami siap menemani Anda",9.0,4 reviews,1400000,640000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/6156774488932/Mount-Batur-Climbing-Toya-Devasya-Bathing-Package-%2528Private-Tour%2529-cc4ffaf2-83c5-4625-a860-566f7efc65c6.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Kintamani, Bangli",Mount Batur Climbing & Toya Devasya Bathing Package (Private Tour),"Nikmati petualangan seru di Tanjung Benoa dengan paket lengkap dari Bali Best Adventure! Anda bisa mencoba Ocean Walker, berjalan-jalan unik di dasar laut dangkal dengan helm oksigen, memacu adrenalin dengan Jet Ski, bersenang-senang bersama rombongan naik Banana Boat, dan menjelajahi keindahan bawah laut tanpa menyelam dengan Glass Bottom Boat. Tak ketinggalan, Anda juga akan mengunjungi Pulau Penyu yang cantik dan mengagumkan. Staf profesional dan peralatan keamanan lengkap kami siap menemani Anda",0.0,0 reviews,575000,549000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/8769522530106/ATV-Tour-Adventure-in-Pertiwi-Village-Bali-80b7fe21-7228-4af3-988b-0da879e4698b.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Abiansemal, Badung Regency",ATV Tour Adventure in Pertiwi Village Bali,Jelajahi keindahan pedesaan Bali yang autentik dengan mengendarai ATV (All Terrain Vehicle) yang tangguh! Nikmati keseruan melibas berbagai medan bersama keluarga atau teman terdekat. Maksimalkan liburan Anda dengan memilih paket kombo yang menggabungkan petualangan ATV dengan aktivitas lain seperti rafting atau tur Ubud-Tanah Lot. Liburan Anda akan semakin seru dan tanpa repot dengan pilihan transportasi privat dan layanan antar jemput hotel.,0.0,0 reviews,470000,399500,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/4749925094102/Nusa-Penida-Instagramable-Tour-By-Tiketpenida-865ea048-6a39-4eac-aa08-6b1736a092d4.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Kuta, Kuta",Nusa Penida Instagramable Tour By Tiketpenida,"Nikmati keindahan Nusa Penida dengan mengunjungi destinasi wisata terbaik seperti Pantai Diamond, Bukit Teletubbies, Pantai Kelingking, Broken Beach, dan Angel's Billabong. Sopir kami akan membantu Anda menemukan spot foto yang menarik. Tur ini sangat cocok untuk Anda yang memiliki waktu singkat untuk berlibur di Bali dan ingin menikmati keindahan alam Nusa Penida yang masih sangat alami, terutama tebing-tebing dengan pemandangan laut Selat Badung yang ikonis. Harap diperhatikan bahwa untuk wilayah timur, hanya satu destinasi yang dapat dipilih karena keterbatasan jarak dan waktu.",10.0,4 reviews,450000,390000,2,Wisata Pantai
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/8586868588227/One-Day-Tour-East-Nusa-Penida-by-Bali-Hoki-Tour-73b12d60-4842-44dc-84be-18135ebb180d.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Nusa Penida, Klungkung",One Day Tour East Nusa Penida by Bali Hoki Tour,"Ingin liburan ke Nusa Penida meski waktu terbatas? Kami menyediakan paket wisata setengah hari (1 hari langsung kembali) yang akan membawa Anda menjelajahi tempat-tempat wisata terbaik di Nusa Penida Barat. Anda juga tetap bisa menikmati keindahan panorama alam Nusa Penida Timur seperti Pantai Atuh, Pantai Diamond, Rumah Pohon (Molenteng), Pulau Seribu (Raja Lima), dan Bukit Teletubbies. Pengemudi sekaligus pemandu wisata kami yang ramah akan membantu Anda menjelajahi wisata alam Nusa Penida untuk mendapatkan swafoto terbaik di setiap tempat wisata, serta memberikan pengalaman liburan yang sangat menyenangkan.",0.0,0 reviews,550000,365000,2,Wisata Pantai
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/7220131815653/Tickets-from-Nusa-Penida-to-Sanur---Nusa-Penida-4f521361-4fd5-4af4-8e16-c48075fa2fb1.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Sanur, Sanur",Tickets from Nusa Penida to Sanur - Nusa Penida,"Nikmati perjalanan singkat dan nyaman dari Sanur ke Nusa Penida dengan kapal cepat, sambil menikmati pemandangan laut yang indah. Anda dapat memilih waktu keberangkatan yang fleksibel sesuai jadwal Anda. Mulailah petualangan Anda di Nusa Penida dengan mengunjungi destinasi-destinasi ikonik seperti Pantai Kelingking, Angel’s Billabong, dan Broken Beach. Pesan tiket Anda sekarang untuk petualangan tak terlupakan di surga tropis ini!",0.0,0 reviews,175000,157500,2,Wisata Pantai
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/6231569988214/Fantastic-3-Days-2-Nights-Bali-Tour-Package-954b40e4-75cb-416c-a202-e2ae17ec447b.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Marga, Tabanan",Fantastic 3 Days 2 Nights Bali Tour Package,"Nikmati liburan padat dan lengkap selama 3 hari 2 malam di Bali! Anda akan diajak melihat keindahan Bali yang unik dan Instagramable, sekaligus mempelajari khasanah dan budaya Bali melalui pilihan destinasi yang menarik dan berkesan. Paket Tour 3 Hari 2 Malam Marathon ini dirancang untuk memberikan pengalaman liburan yang bermakna bagi Anda.",0.0,0 reviews,2198800,1912000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/3090540402715/Kuta-Customized-Private-Tour-ffd7a649-8145-4ea3-914d-8d2e8ada9705.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Kuta, Kuta",Kuta Customized Private Tour,"Jelajahi tempat-tempat populer di Kuta dengan Kuta Custom Tour! Nikmati fleksibilitas program tur yang disesuaikan dengan keinginan Anda, didampingi oleh sopir berpengalaman yang memahami betul wilayah Kuta. Anda dapat mengunjungi tempat perbelanjaan, pantai, pasar tradisional, atau tempat-tempat hits untuk foto Instagram. Jangan lewatkan kesempatan untuk menikmati matahari terbenam yang indah di kawasan Pantai Kuta atau Uluwatu. Tur pribadi ini berdurasi 10 jam, memberikan Anda kebebasan untuk mengatur perjalanan Anda sendiri",0.0,0 reviews,630000,550000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/7193455384332/TOKAI-SURFCO-SCHOOL-BALI-ed8c9965-6de0-4aa2-a618-9c71ca54299a.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Legian, Kuta",TOKAI SURFCO SCHOOL BALI,"Bergabunglah dengan Tokai Surfco School Kuta Bali dan belajar berselancar dari instruktur profesional dan berpengalaman di lokasi strategis depan Beach Walk Mall dengan sistem keamanan terjamin. Pelajari teori dasar seperti posisi di papan, mendayung, berdiri, dan keselamatan di laut dalam 30 menit, diikuti praktik 50 menit di laut dengan bimbingan hingga bisa berdiri di ombak, lalu sesi mandiri 50 menit dengan arahan dari jauh. Kami menawarkan rasio instruktur yang baik dan diskon untuk rombongan, dengan pengalaman instruktur sejak 1998 siap membagikan kegembiraan berselancar.",9.5,2 reviews,250000,212500,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/7498544317764/Mount-Batur-trekking-guide-fda280de-8aeb-41b6-a5cb-75f34fa6f160.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Kintamani, Bangli",Mount Batur trekking guide,"Saksikan pemandangan matahari terbit yang luar biasa dari puncak Gunung Batur, lokasi strategis dengan panorama indah Danau Batur, Gunung Agung, dan Gunung Abang. Setelah penjemputan dari hotel Anda, Anda akan menuju Kintamani untuk mendaki gunung berapi aktif yang ikonik ini. Dari puncaknya, nikmati keindahan matahari terbit yang memukau dan kaldera hijau di sekitarnya. Saat turun, jelajahi tiga kawah yang lebih muda sambil mengagumi lanskap vulkanik yang menakjubkan. Anda juga memiliki pilihan untuk mengunjungi perkebunan kopi dan menikmati secangkir kopi luwak sebelum kembali ke hotel",0.0,0 reviews,290000,246500,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/3369062464250/Ubud-Kintamani-9b26818d-889e-4946-993e-4536d853d94c.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Kintamani, Bangli",Ubud & Kintamani,"Jelajahi seni Ubud, pemandangan sawah Tegalalang, serta keindahan Gunung dan Danau Batur dari Kintamani dalam tur sehari ini! Pemandu pribadi Anda akan membawa Anda mengunjungi Desa Seni Celuk, Batuan, dan Mas untuk melihat pembuatan kerajinan lokal. Kemudian, rasakan suasana sakral Pura Tirta Empul yang terkenal dengan air sucinya. Nikmati makan siang dengan pemandangan spektakuler Gunung dan Danau Batur di Kintamani, sebelum mengagumi terasering sawah Tegalalang dan mencicipi kopi luwak di perkebunan kopi Bali dalam perjalanan kembali ke hotel Anda.",0.0,0 reviews,600000,510000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/8513477022616/Bali-Rafting-Adventure-by-Bali-RSV-82d4afde-228f-4fc7-8418-76ded9438a02.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Kedewatan, Gianyar",Bali Rafting Adventure by Bali RSV,"Bali Bintang Rafting menawarkan pengalaman arung jeram yang aman dan penuh petualangan di Sungai Ayung, sungai terpanjang di Bali dengan panjang perjalanan 11 km dan durasi 2,5 jam. Nikmati pemandangan alam, satwa liar, dan tanaman eksotis Bali yang tak tertandingi. Fasilitas yang kami sediakan meliputi peralatan rafting, asuransi jiwa, makan siang, air mineral, tempat penitipan barang, ruangan ganti, kamar mandi, serta sabun mandi & shampoo. Prioritas utama kami adalah keselamatan Anda",0.0,0 reviews,500000,425000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/9239987505895/Pinggan-Sunrise-Tour--90696c2e-8426-437d-b140-45e556822430.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Kintamani, Bangli",Pinggan Sunrise Tour,"Tinggalkan hiruk pikuk kota dan nikmati keindahan matahari terbit yang memukau dari Desa Pinggan, Kintamani, yang dikenal sebagai ""negeri di atas awan"" tanpa perlu mendaki gunung. Dari ketinggian sekitar 1.300 mdpl, Anda akan menyaksikan pemandangan kabut putih tebal yang menakjubkan menyelimuti desa dari atas bukit. Nikmati tur privat yang fleksibel dan efektif ini, serta abadikan momen-momen indah di berbagai spot foto yang sedang hits.",0.0,0 reviews,150000,127500,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/8642274092547/Tiket-Fast-Boat-ke-Nusa-Penida---Star-Fish-Fast-Boat-By-Sealoka-70a9f9c0-6423-4f31-b45c-7bde44b38ec6.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Sanur, Sanur",Fast Boat Tickets to Nusa Penida - Star Fish Fast Boat By Sealoka,"Lengkapi liburan Bali Anda dengan mengunjungi Nusa Penida menggunakan Fast Boat dari Star Fish Fast Boat yang diorganisir oleh sealoka.com! Nikmati perjalanan laut yang menyenangkan dengan fasilitas lengkap dan keamanan terjamin, termasuk baju pelampung. Kami menyediakan kemudahan pemesanan tiket secara online dan banyak pilihan waktu keberangkatan yang bisa Anda sesuaikan. Jelajahi keindahan pantai dan tebing tinggi Nusa Penida yang menakjubkan, serta lokasi snorkeling dan diving yang memukau",10.0,2 reviews,99000,84150,2,Wisata Pantai
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/8809613651583/HELICOPTER-TOUR-%25284-PEOPLE-30-MINUTES%2529-e4865714-ef3d-4744-ab95-817f7f90dd2a.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"West Denpasar, Denpasar",HELICOPTER TOUR (4 PEOPLE/30 MINUTES),"Nikmati pengalaman tur privat helikopter selama 30 menit untuk 4 orang, dengan pemandangan udara yang menakjubkan dari pinggir pantai Bali dan Patung GWK! Selama penerbangan, Anda dapat melihat dari atas seperti Flyover Pandawa, Nusa Dua, Tanah Lot Temple, Seminyak, Kuta, GWK Statue, Uluwatu Temple, dan Pantai Melasti. Ini adalah cara unik untuk menikmati keindahan ikon-ikon Bali dari perspektif yang berbeda.",0.0,0 reviews,25000000,24000000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/8302986926154/Tour-Barat-Penida-by-sinar-penida-tour--59de3f99-3e6a-4ff1-9aa9-3c8c314ec01b.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Nusa Penida, Klungkung",Penida West Tour by Sinar Penida Tour,"Nikmati pesona alam Nusa Penida yang memukau selama 2 hari 1 malam! Anda akan diajak mengunjungi bagian barat dan timur pulau ini yang indah, dengan pemandangan laut biru dan pantai pasir putih yang memanjakan mata. Jangan lewatkan kesempatan untuk snorkeling bersama manta, menambah pengalaman tak terlupakan dalam liburan Anda",0.0,0 reviews,830000,650000,2,Wisata Pantai
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/4188720822147/Mount-Batur-Jeep-Tour-f9f5b36b-3699-48c8-828d-237e77c33acb.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Kintamani, Bangli",Mount Batur Jeep Tour,"Nikmati keindahan matahari terbit dari Gunung Batur tanpa perlu mendaki tengah malam dengan Tur Sunrise Jeep! Anda akan diantar dengan Jeep 4x4 off-road yang didesain khusus untuk jalur vulkano, hanya 30 menit menuju view point matahari terbit. Sambil menunggu, nikmati sarapan ringan yang kami sediakan. Setelahnya, rasakan sensasi off-road yang seru saat menjelajahi hamparan lava dan pasir hitam yang unik, seolah Anda berada di planet lain di Lava Ball Point, dikelilingi formasi lava hitam yang terkenal dengan pemandangan luar biasa gunung berapi aktif",0.0,0 reviews,500000,425000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/7608642325564/West-Nusa-Penida-Tour-30996e12-5a4c-4969-b44a-20f258c7d9b2.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Nusa Penida, Klungkung",West Nusa Penida Tour by Bali Funtasea,Jelajahi keindahan eksotis dan mempesona dari pantai-pantai Nusa Penida yang terjaga dengan air laut jernih serta pohon kelapa yang melambai dalam Nusa Penida Tour yang seru! Anda juga bisa menikmati pemandangan yang menarik di restoran-restoran yang ada di sana.,0.0,0 reviews,750000,637500,2,Wisata Pantai
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/7533391310812/Two-Island-Package-6342cdfe-ef63-4806-9f42-bdbdea538df0.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Nusa Lembongan, Klungkung",Two Island Package,"Rehat sejenak dari hiruk pikuk kota dengan TWO ISLAND PACKAGE yang menawarkan aktivitas air seru seperti snorkeling, seluncuran air, dan banana boat, dilanjutkan dengan makan siang sebelum menjelajahi keindahan Nusa Penida (Pantai Kelingking, Broken Beach, Angel Billabong). Paket ini termasuk transportasi kapal pulang pergi (Sanur – Lembongan - Penida – Sanur) serta berbagai aktivitas pontoon dan pantai (kano, voli, dll.) untuk momen liburan tak terlupakan bersama Nirvana.",0.0,0 reviews,1530000,1300500,2,Wisata Pantai
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/3430582776740/Ubud-Holy-Water-Temple-99ef1bc8-5f78-49ed-8cd3-cef782d25e54.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Kuta, Kuta",Ubud Holy Water Temple,"Kunjungi Pura Tirta Empul, pura air suci yang ramai dan dianggap keramat oleh umat Hindu Bali. Dibangun di sekitar mata air yang bergelembung yang konon diciptakan oleh Dewa Indra, pura ini merupakan tempat yang menarik untuk menyaksikan ritual penyucian diri melalui mandi. Air diyakini sebagai air suci yang memberkati siapa pun yang mandi di sana. Sangat direkomendasikan untuk berkunjung pada hari bulan purnama yang memiliki makna khusus dalam agama setempat. Nikmati tur pribadi dengan pemandu multibahasa menggunakan kendaraan yang bersih dan layak.",0.0,0 reviews,800000,680000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/3231850456875/Sea-Walker-with-Nirvana-Lembongan-49ae4ad9-e011-4da4-a1f4-13ae04ec53c7.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Nusa Lembongan, Klungkung",Sea Walker with Nirvana Lembongan,"Nikmati keindahan bawah laut Nusa Lembongan dengan pengalaman Sea Walker yang unik! Anda bisa berjalan di dasar laut, bertemu, dan berfoto dengan berbagai jenis ikan. Paket ini juga termasuk aktivitas air seru lainnya seperti Banana Boat. Mari ciptakan kenangan indah di bawah laut bersama Nirvana Lembongan!",0.0,0 reviews,1250000,1062500,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/6486330316880/Telkomsel-Legian-SIM-Card-3327cd0a-1762-441c-9272-db978f05baf1.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Legian, Kuta",Telkomsel Legian SIM Card,"Dapatkan kartu perdana Telkomsel Anda di IT’S MOBILE LEGIAN, stan distribusi resmi Telkomsel Bali di Legian! Kami melayani isi ulang pulsa & paket internet, registrasi cepat & terpercaya (biaya registrasi sudah termasuk), dan menyediakan Mifi/Wifi perjalanan. Dapatkan juga gratis gantungan kunci",0.0,0 reviews,450000,400000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/3706636227624/Seawalker-Grand-Mirage-16ff1895-a836-483b-a596-781b911b775c.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Tanjung Benoa, Badung Regency",Seawalker Grand Mirage,"Rasakan sensasi luar biasa berjalan di bawah air dengan Sea Walker di Nusa Dua Grand Mirage Resort! Tanpa perlu khawatir wajah basah atau belajar peralatan khusus, cukup bernapas seperti biasa dengan helm kedap udara yang nyaman dan aman untuk usia 7-70 tahun. Setelah orientasi, Anda akan turun hingga kedalaman 4-5 meter selama 20-25 menit untuk menikmati keindahan terumbu karang dan beragam ikan karang yang menakjubkan. Dapatkan pengalaman bawah air yang unik dan perhatian yang dipersonalisasi dalam kelompok kecil (maksimal empat orang)",0.0,0 reviews,500000,425000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/4837757973308/Water-Play-Activities-in-Tanjung-Benoa-e0ff847e-3758-48bf-8961-1f745cc599b8.png?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bali,"Tanjung Benoa, Badung Regency",Water Activities in Tanjung Benoa by Mansago,"Ayo ke Bali dan rasakan keseruan berbagai pilihan wahana air yang seru di Tanjung Benoa! Nikmati Banana Boat, Jet Ski, Fly Fish, Jet Fly Board, Parasailing, hingga memancing. Setiap wahana akan didampingi instruktur demi keamanan Anda, dan kami menyediakan peralatan keselamatan terbaik. Dapatkan tiket Anda sekarang dan ciptakan momen tak terlupakan bersama orang-orang tersayang",0.0,0 reviews,920000,396000,4,Layanan Wisata
